participant_id,video_no,conflict,action,pre_score,post_score,diff_score
1,1,葛藤あり,行動あり,2.8333333333333335,3.1666666666666665,0.33333333333333304
2,1,葛藤あり,行動あり,4.666666666666667,4.333333333333333,-0.3333333333333339
3,1,葛藤あり,行動あり,4.333333333333333,3.6666666666666665,-0.6666666666666665
4,1,葛藤あり,行動あり,3.6666666666666665,4.333333333333333,0.6666666666666665
5,1,葛藤あり,行動あり,2.3333333333333335,3.5,1.1666666666666665
6,1,葛藤あり,行動あり,4.666666666666667,5.333333333333333,0.6666666666666661
7,1,葛藤あり,行動あり,4.333333333333333,4.166666666666667,-0.16666666666666607
8,1,葛藤あり,行動あり,3.3333333333333335,1.5,-1.8333333333333335
9,1,葛藤あり,行動あり,4.0,4.5,0.5
10,1,葛藤あり,行動あり,2.0,2.0,0.0
11,1,葛藤あり,行動あり,6.333333333333333,5.5,-0.833333333333333
12,1,葛藤あり,行動あり,4.0,4.666666666666667,0.666666666666667
13,1,葛藤あり,行動あり,3.1666666666666665,3.3333333333333335,0.16666666666666696
14,1,葛藤あり,行動あり,5.166666666666667,5.0,-0.16666666666666696
15,1,葛藤あり,行動あり,2.1666666666666665,2.0,-0.16666666666666652
16,1,葛藤あり,行動あり,5.666666666666667,5.833333333333333,0.16666666666666607
17,1,葛藤あり,行動あり,4.5,4.833333333333333,0.33333333333333304
18,1,葛藤あり,行動あり,2.8333333333333335,3.6666666666666665,0.833333333333333
19,1,葛藤あり,行動あり,2.8333333333333335,3.0,0.16666666666666652
20,1,葛藤あり,行動あり,4.5,3.8333333333333335,-0.6666666666666665
21,1,葛藤あり,行動あり,3.5,3.8333333333333335,0.3333333333333335
22,1,葛藤あり,行動あり,4.5,4.5,0.0
23,1,葛藤あり,行動あり,5.833333333333333,6.0,0.16666666666666696
24,1,葛藤あり,行動あり,3.5,2.3333333333333335,-1.1666666666666665
25,1,葛藤あり,行動あり,4.166666666666667,4.5,0.33333333333333304
26,1,葛藤あり,行動あり,3.6666666666666665,3.8333333333333335,0.16666666666666696
27,1,葛藤あり,行動あり,1.3333333333333333,1.8333333333333333,0.5
28,1,葛藤あり,行動あり,5.333333333333333,6.0,0.666666666666667
29,1,葛藤あり,行動あり,6.0,6.666666666666667,0.666666666666667
30,1,葛藤あり,行動あり,1.8333333333333333,2.6666666666666665,0.8333333333333333
31,1,葛藤あり,行動あり,3.5,3.3333333333333335,-0.16666666666666652
32,1,葛藤あり,行動あり,3.5,3.6666666666666665,0.16666666666666652
33,1,葛藤あり,行動あり,5.5,5.333333333333333,-0.16666666666666696
34,1,葛藤あり,行動あり,5.166666666666667,5.0,-0.16666666666666696
35,1,葛藤あり,行動あり,5.166666666666667,5.166666666666667,0.0
36,1,葛藤あり,行動あり,2.6666666666666665,2.5,-0.16666666666666652
37,1,葛藤あり,行動あり,3.5,3.8333333333333335,0.3333333333333335
38,1,葛藤あり,行動あり,3.8333333333333335,3.3333333333333335,-0.5
39,1,葛藤あり,行動あり,1.5,1.6666666666666667,0.16666666666666674
40,1,葛藤あり,行動あり,2.3333333333333335,3.0,0.6666666666666665
41,1,葛藤あり,行動あり,3.8333333333333335,3.8333333333333335,0.0
42,1,葛藤あり,行動あり,2.8333333333333335,3.1666666666666665,0.33333333333333304
43,1,葛藤あり,行動あり,3.5,3.5,0.0
44,1,葛藤あり,行動あり,2.3333333333333335,2.0,-0.3333333333333335
45,1,葛藤あり,行動あり,3.5,2.0,-1.5
46,1,葛藤あり,行動あり,3.3333333333333335,2.8333333333333335,-0.5
47,1,葛藤あり,行動あり,5.166666666666667,5.0,-0.16666666666666696
48,1,葛藤あり,行動あり,4.5,4.5,0.0
49,1,葛藤あり,行動あり,3.6666666666666665,4.166666666666667,0.5000000000000004
50,1,葛藤あり,行動あり,4.5,3.8333333333333335,-0.6666666666666665
51,1,葛藤あり,行動あり,2.0,3.0,1.0
52,1,葛藤あり,行動あり,4.166666666666667,4.5,0.33333333333333304
53,1,葛藤あり,行動あり,4.0,4.0,0.0
54,1,葛藤あり,行動あり,3.3333333333333335,4.0,0.6666666666666665
55,1,葛藤あり,行動あり,5.333333333333333,5.833333333333333,0.5
56,1,葛藤あり,行動あり,2.5,2.8333333333333335,0.3333333333333335
57,1,葛藤あり,行動あり,2.5,3.6666666666666665,1.1666666666666665
58,1,葛藤あり,行動あり,2.0,1.8333333333333333,-0.16666666666666674
59,1,葛藤あり,行動あり,2.0,3.0,1.0
60,1,葛藤あり,行動あり,5.333333333333333,4.833333333333333,-0.5
61,1,葛藤あり,行動あり,4.666666666666667,4.0,-0.666666666666667
62,1,葛藤あり,行動あり,4.333333333333333,2.8333333333333335,-1.4999999999999996
63,1,葛藤あり,行動あり,4.333333333333333,4.666666666666667,0.3333333333333339
64,1,葛藤あり,行動あり,5.833333333333333,5.666666666666667,-0.16666666666666607
65,1,葛藤あり,行動あり,2.5,3.0,0.5
66,1,葛藤あり,行動あり,4.5,3.3333333333333335,-1.1666666666666665
67,1,葛藤あり,行動あり,3.8333333333333335,3.3333333333333335,-0.5
68,1,葛藤あり,行動あり,4.166666666666667,4.0,-0.16666666666666696
69,1,葛藤あり,行動あり,4.833333333333333,5.833333333333333,1.0
70,1,葛藤あり,行動あり,2.6666666666666665,2.6666666666666665,0.0
71,1,葛藤あり,行動あり,4.666666666666667,3.8333333333333335,-0.8333333333333335
72,1,葛藤あり,行動あり,1.8333333333333333,1.3333333333333333,-0.5
73,1,葛藤あり,行動あり,4.5,4.0,-0.5
74,1,葛藤あり,行動あり,4.833333333333333,5.333333333333333,0.5
75,1,葛藤あり,行動あり,1.8333333333333333,3.3333333333333335,1.5000000000000002
76,1,葛藤あり,行動あり,4.833333333333333,4.333333333333333,-0.5
77,1,葛藤あり,行動あり,2.0,1.5,-0.5
78,1,葛藤あり,行動あり,4.166666666666667,4.333333333333333,0.16666666666666607
79,1,葛藤あり,行動あり,4.5,5.333333333333333,0.833333333333333
80,1,葛藤あり,行動あり,4.166666666666667,3.8333333333333335,-0.3333333333333335
81,1,葛藤あり,行動あり,4.333333333333333,4.5,0.16666666666666696
82,1,葛藤あり,行動あり,3.5,5.0,1.5
83,1,葛藤あり,行動あり,2.0,1.8333333333333333,-0.16666666666666674
84,1,葛藤あり,行動あり,1.8333333333333333,2.1666666666666665,0.33333333333333326
85,1,葛藤あり,行動あり,2.5,1.1666666666666667,-1.3333333333333333
86,1,葛藤あり,行動あり,4.0,4.0,0.0
87,1,葛藤あり,行動あり,3.0,5.0,2.0
88,1,葛藤あり,行動あり,3.6666666666666665,4.0,0.3333333333333335
89,1,葛藤あり,行動あり,7.0,7.0,0.0
90,1,葛藤あり,行動あり,5.833333333333333,5.666666666666667,-0.16666666666666607
91,1,葛藤あり,行動あり,4.833333333333333,4.5,-0.33333333333333304
92,1,葛藤あり,行動あり,5.0,5.0,0.0
93,1,葛藤あり,行動あり,4.0,5.0,1.0
94,1,葛藤あり,行動あり,2.3333333333333335,2.0,-0.3333333333333335
95,1,葛藤あり,行動あり,3.5,2.5,-1.0
96,1,葛藤あり,行動あり,4.5,4.833333333333333,0.33333333333333304
97,1,葛藤あり,行動あり,3.5,4.5,1.0
98,1,葛藤あり,行動あり,3.3333333333333335,4.666666666666667,1.3333333333333335
99,1,葛藤あり,行動あり,3.5,3.5,0.0
100,1,葛藤あり,行動あり,2.3333333333333335,2.0,-0.3333333333333335
101,1,葛藤あり,行動あり,1.5,2.3333333333333335,0.8333333333333335
102,1,葛藤あり,行動あり,4.666666666666667,4.333333333333333,-0.3333333333333339
103,1,葛藤あり,行動あり,3.6666666666666665,3.8333333333333335,0.16666666666666696
104,1,葛藤あり,行動あり,4.0,4.0,0.0
105,1,葛藤あり,行動あり,4.333333333333333,4.0,-0.33333333333333304
106,1,葛藤あり,行動あり,4.666666666666667,4.5,-0.16666666666666696
107,1,葛藤あり,行動あり,2.6666666666666665,2.3333333333333335,-0.33333333333333304
108,1,葛藤あり,行動あり,2.5,3.8333333333333335,1.3333333333333335
109,1,葛藤あり,行動あり,3.1666666666666665,3.0,-0.16666666666666652
110,1,葛藤あり,行動あり,4.166666666666667,4.333333333333333,0.16666666666666607
111,1,葛藤あり,行動あり,3.8333333333333335,4.0,0.16666666666666652
112,1,葛藤あり,行動あり,3.6666666666666665,5.833333333333333,2.1666666666666665
113,1,葛藤あり,行動あり,5.166666666666667,5.166666666666667,0.0
114,1,葛藤あり,行動あり,3.3333333333333335,3.0,-0.3333333333333335
115,1,葛藤あり,行動あり,3.6666666666666665,4.0,0.3333333333333335
116,1,葛藤あり,行動あり,2.5,2.5,0.0
117,1,葛藤あり,行動あり,3.6666666666666665,4.833333333333333,1.1666666666666665
118,1,葛藤あり,行動あり,2.3333333333333335,3.0,0.6666666666666665
119,1,葛藤あり,行動あり,2.5,2.1666666666666665,-0.3333333333333335
120,1,葛藤あり,行動あり,4.5,4.166666666666667,-0.33333333333333304
121,1,葛藤あり,行動あり,6.833333333333333,6.833333333333333,0.0
122,1,葛藤あり,行動あり,3.1666666666666665,3.3333333333333335,0.16666666666666696
123,1,葛藤あり,行動あり,3.3333333333333335,4.0,0.6666666666666665
124,1,葛藤あり,行動あり,3.1666666666666665,3.6666666666666665,0.5
125,1,葛藤あり,行動あり,4.333333333333333,4.666666666666667,0.3333333333333339
126,1,葛藤あり,行動あり,3.6666666666666665,3.8333333333333335,0.16666666666666696
1,2,葛藤あり,行動なし,2.8333333333333335,3.8333333333333335,1.0
2,2,葛藤あり,行動なし,4.666666666666667,5.0,0.33333333333333304
3,2,葛藤あり,行動なし,4.333333333333333,3.8333333333333335,-0.49999999999999956
4,2,葛藤あり,行動なし,3.6666666666666665,4.0,0.3333333333333335
5,2,葛藤あり,行動なし,2.3333333333333335,3.0,0.6666666666666665
6,2,葛藤あり,行動なし,4.666666666666667,4.333333333333333,-0.3333333333333339
7,2,葛藤あり,行動なし,4.333333333333333,4.0,-0.33333333333333304
8,2,葛藤あり,行動なし,3.3333333333333335,1.1666666666666667,-2.166666666666667
9,2,葛藤あり,行動なし,4.0,4.5,0.5
10,2,葛藤あり,行動なし,2.0,2.0,0.0
11,2,葛藤あり,行動なし,6.333333333333333,6.166666666666667,-0.16666666666666607
12,2,葛藤あり,行動なし,4.0,4.166666666666667,0.16666666666666696
13,2,葛藤あり,行動なし,3.1666666666666665,3.0,-0.16666666666666652
14,2,葛藤あり,行動なし,5.166666666666667,5.5,0.33333333333333304
15,2,葛藤あり,行動なし,2.1666666666666665,2.0,-0.16666666666666652
16,2,葛藤あり,行動なし,5.666666666666667,5.833333333333333,0.16666666666666607
17,2,葛藤あり,行動なし,4.5,4.666666666666667,0.16666666666666696
18,2,葛藤あり,行動なし,2.8333333333333335,3.6666666666666665,0.833333333333333
19,2,葛藤あり,行動なし,2.8333333333333335,1.8333333333333333,-1.0000000000000002
20,2,葛藤あり,行動なし,4.5,5.166666666666667,0.666666666666667
21,2,葛藤あり,行動なし,3.5,4.0,0.5
22,2,葛藤あり,行動なし,4.5,4.833333333333333,0.33333333333333304
23,2,葛藤あり,行動なし,5.833333333333333,6.0,0.16666666666666696
24,2,葛藤あり,行動なし,3.5,3.6666666666666665,0.16666666666666652
25,2,葛藤あり,行動なし,4.166666666666667,1.6666666666666667,-2.5
26,2,葛藤あり,行動なし,3.6666666666666665,4.166666666666667,0.5000000000000004
27,2,葛藤あり,行動なし,1.3333333333333333,1.5,0.16666666666666674
28,2,葛藤あり,行動なし,5.333333333333333,6.166666666666667,0.8333333333333339
29,2,葛藤あり,行動なし,6.0,6.5,0.5
30,2,葛藤あり,行動なし,1.8333333333333333,2.1666666666666665,0.33333333333333326
31,2,葛藤あり,行動なし,3.5,3.3333333333333335,-0.16666666666666652
32,2,葛藤あり,行動なし,3.5,3.5,0.0
33,2,葛藤あり,行動なし,5.5,5.666666666666667,0.16666666666666696
34,2,葛藤あり,行動なし,5.166666666666667,6.5,1.333333333333333
35,2,葛藤あり,行動なし,5.166666666666667,4.833333333333333,-0.3333333333333339
36,2,葛藤あり,行動なし,2.6666666666666665,2.1666666666666665,-0.5
37,2,葛藤あり,行動なし,3.5,4.0,0.5
38,2,葛藤あり,行動なし,3.8333333333333335,3.1666666666666665,-0.666666666666667
39,2,葛藤あり,行動なし,1.5,1.8333333333333333,0.33333333333333326
40,2,葛藤あり,行動なし,2.3333333333333335,3.0,0.6666666666666665
41,2,葛藤あり,行動なし,3.8333333333333335,4.333333333333333,0.49999999999999956
42,2,葛藤あり,行動なし,2.8333333333333335,3.0,0.16666666666666652
43,2,葛藤あり,行動なし,3.5,3.6666666666666665,0.16666666666666652
44,2,葛藤あり,行動なし,2.3333333333333335,2.3333333333333335,0.0
45,2,葛藤あり,行動なし,3.5,3.6666666666666665,0.16666666666666652
46,2,葛藤あり,行動なし,3.3333333333333335,2.5,-0.8333333333333335
