participant_id,diff_video1_葛藤あり行動あり,diff_video2_葛藤あり行動なし,diff_video3_葛藤なし行動あり,diff_video4_葛藤なし行動なし,group
66,-1.1666666666666665,-1.8333333333333335,-1.1666666666666665,-1.3333333333333335,その他群
67,-0.5,-1.166666666666667,-1.8333333333333335,-1.166666666666667,その他群
68,-0.16666666666666696,-0.16666666666666696,0.16666666666666607,0.16666666666666607,その他群
69,1.0,1.0,1.166666666666667,1.0,その他群
71,-0.8333333333333335,0.0,0.6666666666666661,0.833333333333333,その他群
72,-0.5,0.6666666666666667,0.16666666666666674,0.33333333333333326,その他群
74,0.5,0.16666666666666696,1.166666666666667,0.8333333333333339,その他群
76,-0.5,0.16666666666666696,0.16666666666666696,-0.33333333333333304,その他群
77,-0.5,-0.33333333333333326,0.6666666666666665,-0.6666666666666667,その他群
79,0.833333333333333,-1.0,1.333333333333333,-0.6666666666666665,その他群
81,0.16666666666666696,0.0,0.3333333333333339,0.16666666666666696,その他群
82,1.5,1.5,1.5,1.5,その他群
83,-0.16666666666666674,-0.16666666666666674,0.3333333333333335,-0.16666666666666674,その他群
86,0.0,0.0,0.0,0.0,その他群
87,2.0,1.0,0.6666666666666665,1.0,その他群
88,0.3333333333333335,0.0,0.16666666666666696,0.16666666666666696,その他群
89,0.0,0.0,0.0,0.0,その他群
90,-0.16666666666666607,-0.33333333333333304,-0.16666666666666607,0.16666666666666696,その他群
91,-0.33333333333333304,-1.333333333333333,0.5,-0.833333333333333,その他群
92,0.0,0.0,0.0,0.0,その他群
94,-0.3333333333333335,-0.3333333333333335,-0.3333333333333335,-0.3333333333333335,その他群
95,-1.0,-1.1666666666666665,-1.8333333333333333,1.166666666666667,その他群
96,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.33333333333333304,その他群
97,1.0,0.666666666666667,1.0,0.833333333333333,その他群
98,1.3333333333333335,-0.8333333333333335,1.4999999999999996,-1.3333333333333335,その他群
100,-0.3333333333333335,-0.16666666666666696,-0.16666666666666696,-0.5000000000000002,その他群
101,0.8333333333333335,2.1666666666666665,2.3333333333333335,2.5,その他群
102,-0.3333333333333339,0.0,-0.16666666666666696,0.6666666666666661,その他群
103,0.16666666666666696,0.0,0.16666666666666696,-0.6666666666666665,その他群
104,0.0,0.0,0.0,0.0,その他群
105,-0.33333333333333304,0.0,0.3333333333333339,0.16666666666666696,その他群
106,-0.16666666666666696,-0.8333333333333335,-0.3333333333333339,-0.8333333333333335,その他群
107,-0.33333333333333304,-0.6666666666666665,-0.6666666666666665,-0.6666666666666665,その他群
108,1.3333333333333335,1.3333333333333335,1.5,-1.5,その他群
109,-0.16666666666666652,0.3333333333333335,0.5,-0.16666666666666652,その他群
110,0.16666666666666607,0.16666666666666607,0.33333333333333304,0.0,その他群
111,0.16666666666666652,0.9999999999999996,0.6666666666666665,-1.3333333333333335,その他群
112,2.1666666666666665,1.3333333333333335,1.3333333333333335,1.6666666666666665,その他群
113,0.0,0.0,0.33333333333333304,0.0,その他群
114,-0.3333333333333335,-0.3333333333333335,-0.16666666666666696,-0.3333333333333335,その他群
115,0.3333333333333335,0.16666666666666696,0.6666666666666665,0.16666666666666696,その他群
116,0.0,-0.16666666666666652,-0.6666666666666667,0.0,その他群
117,1.1666666666666665,0.3333333333333335,1.3333333333333335,-1.333333333333333,その他群
118,0.6666666666666665,1.6666666666666665,1.6666666666666665,1.6666666666666665,その他群
120,-0.33333333333333304,0.5,0.666666666666667,0.5,その他群
121,0.0,-0.16666666666666607,0.0,-0.16666666666666607,その他群
122,0.16666666666666696,0.0,0.3333333333333335,-1.6666666666666665,その他群
123,0.6666666666666665,0.8333333333333335,0.6666666666666665,0.8333333333333335,その他群
124,0.5,0.8333333333333335,0.8333333333333335,0.3333333333333335,その他群
125,0.3333333333333339,-0.33333333333333304,0.0,-0.16666666666666607,その他群
126,0.16666666666666696,1.1666666666666665,0.8333333333333335,0.3333333333333335,その他群
