participant_id,video_no,conflict,action,pre_score,post_score,diff_score
69,1,葛藤あり,成功あり,3.3,3.4,0.10000000000000009
70,1,葛藤あり,成功あり,2.9,3.2,0.30000000000000027
71,1,葛藤あり,成功あり,2.9,3.0,0.10000000000000009
1,2,葛藤あり,成功なし,2.0,2.5,0.5
2,2,葛藤あり,成功なし,3.2,2.8,-0.40000000000000036
3,2,葛藤あり,成功なし,3.2,3.2,0.0
4,2,葛藤あり,成功なし,2.5,2.8,0.2999999999999998
5,2,葛藤あり,成功なし,3.0,2.7,-0.2999999999999998
6,2,葛藤あり,成功なし,2.0,2.2,0.20000000000000018
7,2,葛藤あり,成功なし,3.1,3.6,0.5
8,2,葛藤あり,成功なし,4.1,4.1,0.0
9,2,葛藤あり,成功なし,2.6,2.8,0.19999999999999973
10,2,葛藤あり,成功なし,2.2,2.3,0.09999999999999964
11,2,葛藤あり,成功なし,4.0,4.1,0.09999999999999964
12,2,葛藤あり,成功なし,3.3,3.1,-0.19999999999999973
13,2,葛藤あり,成功なし,2.7,2.8,0.09999999999999964
14,2,葛藤あり,成功なし,4.2,4.3,0.09999999999999964
15,2,葛藤あり,成功なし,3.4,3.1,-0.2999999999999998
16,2,葛藤あり,成功なし,3.0,3.1,0.10000000000000009
17,2,葛藤あり,成功なし,2.8,2.8,0.0
18,2,葛藤あり,成功なし,3.3,3.1,-0.19999999999999973
19,2,葛藤あり,成功なし,3.4,3.5,0.10000000000000009
20,2,葛藤あり,成功なし,2.5,2.7,0.20000000000000018
21,2,葛藤あり,成功なし,3.4,3.2,-0.19999999999999973
22,2,葛藤あり,成功なし,3.1,3.2,0.10000000000000009
23,2,葛藤あり,成功なし,2.6,3.0,0.3999999999999999
24,2,葛藤あり,成功なし,2.9,3.6,0.7000000000000002
25,2,葛藤あり,成功なし,3.4,3.8,0.3999999999999999
26,2,葛藤あり,成功なし,2.3,2.2,-0.09999999999999964
27,2,葛藤あり,成功なし,2.4,2.3,-0.10000000000000009
28,2,葛藤あり,成功なし,3.0,3.2,0.20000000000000018
29,2,葛藤あり,成功なし,3.2,3.3,0.09999999999999964
30,2,葛藤あり,成功なし,2.9,3.1,0.20000000000000018
31,2,葛藤あり,成功なし,3.8,3.8,0.0
32,2,葛藤あり,成功なし,2.3,2.7,0.40000000000000036
33,2,葛藤あり,成功なし,1.8,1.9,0.09999999999999987
34,2,葛藤あり,成功なし,3.6,3.7,0.10000000000000009
35,2,葛藤あり,成功なし,3.2,2.9,-0.30000000000000027
36,2,葛藤あり,成功なし,2.6,2.9,0.2999999999999998
37,2,葛藤あり,成功なし,4.0,4.1,0.09999999999999964
38,2,葛藤あり,成功なし,3.1,3.1,0.0
39,2,葛藤あり,成功なし,3.2,2.5,-0.7000000000000002
40,2,葛藤あり,成功なし,3.8,4.9,1.1000000000000005
41,2,葛藤あり,成功なし,3.2,2.9,-0.30000000000000027
42,2,葛藤あり,成功なし,3.8,4.5,0.7000000000000002
43,2,葛藤あり,成功なし,2.6,1.8,-0.8
44,2,葛藤あり,成功なし,2.9,2.6,-0.2999999999999998
45,2,葛藤あり,成功なし,3.5,3.5,0.0
46,2,葛藤あり,成功なし,3.7,3.8,0.09999999999999964
47,2,葛藤あり,成功なし,3.3,2.9,-0.3999999999999999
48,2,葛藤あり,成功なし,3.3,3.4,0.10000000000000009
49,2,葛藤あり,成功なし,2.3,2.0,-0.2999999999999998
50,2,葛藤あり,成功なし,2.3,2.7,0.40000000000000036
51,2,葛藤あり,成功なし,2.0,1.1,-0.8999999999999999
52,2,葛藤あり,成功なし,3.2,3.0,-0.20000000000000018
53,2,葛藤あり,成功なし,3.0,2.7,-0.2999999999999998
54,2,葛藤あり,成功なし,3.6,2.6,-1.0
55,2,葛藤あり,成功なし,4.0,3.8,-0.20000000000000018
56,2,葛藤あり,成功なし,2.1,2.0,-0.10000000000000009
