participant_id,video_no,conflict,action,pre_score,post_score,diff_score
82,4,葛藤なし,行動なし,4.0,4.3,0.2999999999999998
83,4,葛藤なし,行動なし,2.3,2.2,-0.09999999999999964
84,4,葛藤なし,行動なし,2.3,2.5,0.20000000000000018
85,4,葛藤なし,行動なし,2.0,1.8,-0.19999999999999996
86,4,葛藤なし,行動なし,3.2,3.0,-0.20000000000000018
87,4,葛藤なし,行動なし,3.0,3.0,0.0
88,4,葛藤なし,行動なし,2.2,2.4,0.19999999999999973
89,4,葛藤なし,行動なし,3.6,2.2,-1.4
90,4,葛藤なし,行動なし,4.0,3.9,-0.10000000000000009
91,4,葛藤なし,行動なし,3.1,2.9,-0.20000000000000018
92,4,葛藤なし,行動なし,3.5,3.8,0.2999999999999998
93,4,葛藤なし,行動なし,3.1,3.0,-0.10000000000000009
94,4,葛藤なし,行動なし,2.1,2.0,-0.10000000000000009
95,4,葛藤なし,行動なし,2.3,3.3,1.0
96,4,葛藤なし,行動なし,2.8,3.6,0.8000000000000003
97,4,葛藤なし,行動なし,3.8,3.5,-0.2999999999999998
98,4,葛藤なし,行動なし,3.3,2.5,-0.7999999999999998
99,4,葛藤なし,行動なし,2.4,3.0,0.6000000000000001
100,4,葛藤なし,行動なし,3.0,3.0,0.0
101,4,葛藤なし,行動なし,2.5,2.6,0.10000000000000009
102,4,葛藤なし,行動なし,3.9,4.4,0.5000000000000004
103,4,葛藤なし,行動なし,2.5,2.7,0.20000000000000018
104,4,葛藤なし,行動なし,3.0,3.0,0.0
105,4,葛藤なし,行動なし,3.0,3.3,0.2999999999999998
106,4,葛藤なし,行動なし,3.6,3.6,0.0
107,4,葛藤なし,行動なし,2.5,2.2,-0.2999999999999998
108,4,葛藤なし,行動なし,2.3,2.1,-0.19999999999999973
109,4,葛藤なし,行動なし,1.7,2.1,0.40000000000000013
110,4,葛藤なし,行動なし,3.5,4.0,0.5
111,4,葛藤なし,行動なし,3.1,3.1,0.0
112,4,葛藤なし,行動なし,3.4,3.4,0.0
113,4,葛藤なし,行動なし,3.3,3.5,0.20000000000000018
114,4,葛藤なし,行動なし,2.5,2.5,0.0
115,4,葛藤なし,行動なし,3.0,3.7,0.7000000000000002
116,4,葛藤なし,行動なし,2.0,1.5,-0.5
117,4,葛藤なし,行動なし,3.7,3.0,-0.7000000000000002
118,4,葛藤なし,行動なし,2.2,3.0,0.7999999999999998
119,4,葛藤なし,行動なし,2.6,2.0,-0.6000000000000001
120,4,葛藤なし,行動なし,3.0,2.9,-0.10000000000000009
121,4,葛藤なし,行動なし,4.1,3.3,-0.7999999999999998
122,4,葛藤なし,行動なし,1.9,1.3,-0.5999999999999999
123,4,葛藤なし,行動なし,3.3,3.7,0.40000000000000036
124,4,葛藤なし,行動なし,2.9,3.2,0.30000000000000027
125,4,葛藤なし,行動なし,2.9,3.0,0.10000000000000009
126,4,葛藤なし,行動なし,2.8,2.8,0.0
